수송일자,역명,합계
2023-05-17,연신내,55587
2023-05-17,불광,38781
2023-05-17,녹번,38598
2023-05-17,홍제,25679
2023-05-17,무악재,14485
2023-05-17,독립문,42611
2023-05-17,경복궁(정부서울청사),62618
2023-05-17,안국,43115
2023-05-17,종로3가,27723
2023-05-17,을지로3가,13813
2023-05-17,충무로,12996
2023-05-17,동대입구,29869
2023-05-17,약수,23813
2023-05-17,금호,18792
2023-05-17,옥수,45339
2023-05-17,압구정,67954
2023-05-17,신사,36803
2023-05-17,잠원,51049
2023-05-17,고속터미널,61937
2023-05-17,교대(법원.검찰청),44460
2023-05-17,남부터미널(예술의전당),76139
2023-05-17,양재(서초구청),61299
2023-05-17,매봉,20203
2023-05-17,도곡,18872
2023-05-17,대치,14980
2023-05-17,학여울,14300
2023-05-17,대청,24358
2023-05-17,일원,32891
2023-05-17,수서,30658
2023-05-17,가락시장,18138
2023-05-17,경찰병원,16054
2023-05-17,오금,17242
2023-05-17,당고개,31361
2023-05-17,상계,41722
2023-05-17,노원,52395
2023-05-17,창동,62801
2023-05-17,쌍문,68856
2023-05-17,수유(강북구청),56574
2023-05-17,미아(서울사이버대학),47078
2023-05-17,미아사거리,55482
2023-05-17,길음,51839
2023-05-17,성신여대입구(돈암),41504
2023-05-17,한성대입구(삼선교),58449
2023-05-17,혜화,64686
2023-05-17,동대문,44096
2023-05-17,동대문역사문화공원(DDP),55089
2023-05-17,충무로,72297
2023-05-17,명동,69552
2023-05-17,회현(남대문시장),48679
2023-05-17,서울역,43806
2023-05-17,숙대입구(갈월),24507
2023-05-17,삼각지,27857
2023-05-17,신용산,31056
2023-05-17,이촌(국립중앙박물관),13331
2023-05-17,동작(현충원),24992
2023-05-17,총신대입구(이수),53470
2023-05-17,사당,27453
2023-05-17,남태령,9054
2023-05-17,방화,13981
2023-05-17,개화산,14793
2023-05-17,김포공항,14959
2023-05-17,송정,19728
2023-05-17,마곡,37325
2023-05-17,발산,42286
2023-05-17,우장산,49674
2023-05-17,화곡,63158
2023-05-17,까치산,46439
2023-05-17,신정(은행정),32396
2023-05-17,목동,44816
2023-05-17,오목교(목동운동장앞),34257
2023-05-17,양평,13360
2023-05-17,영등포구청,17431
2023-05-17,영등포시장,17436
2023-05-17,신길,37815
2023-05-17,여의도,51012
2023-05-17,여의나루,33807
2023-05-17,마포,34570
2023-05-17,공덕,26125
2023-05-17,애오개,13848
2023-05-17,충정로(경기대입구),30388
2023-05-17,서대문,63309
2023-05-17,광화문(세종문화회관),55888
2023-05-17,종로3가,23252
2023-05-17,을지로4가,11055
2023-05-17,동대문역사문화공원(DDP),8613
2023-05-17,청구,11647
2023-05-17,신금호,17355
2023-05-17,행당,13453
2023-05-17,왕십리(성동구청),12297
2023-05-17,마장,24786
2023-05-17,답십리,39171
2023-05-17,장한평,35243
2023-05-17,군자(능동),31507
2023-05-17,아차산(어린이대공원후문),31304
2023-05-17,광나루(장신대),34426
2023-05-17,천호(풍납토성),40729
2023-05-17,강동,28957
2023-05-17,길동,19725
2023-05-17,굽은다리(강동구민회관앞),20536
2023-05-17,명일,22025
2023-05-17,고덕,28103
2023-05-17,상일동,25662
2023-05-17,둔촌동,15303
2023-05-17,올림픽공원(한국체대),12749
2023-05-17,방이,12579
2023-05-17,오금,11944
2023-05-17,개롱,19674
2023-05-17,거여,20055
2023-05-17,마천,14415
2023-05-17,강일,24853
2023-05-17,미사,24309
2023-05-17,하남풍산,13511
2023-05-17,하남시청(덕풍·신장),15412
2023-05-17,하남검단산,26424
2023-05-17,응암,24037
2023-05-17,역촌,10005
2023-05-17,불광,8171
2023-05-17,독바위,12308
2023-05-17,구산,21367
2023-05-17,새절(신사),25306
2023-05-17,증산(명지대앞),28776
2023-05-17,디지털미디어시티,24322
2023-05-17,월드컵경기장(성산),21815
2023-05-17,마포구청,30202
2023-05-17,망원,30844
2023-05-17,합정,25244
2023-05-17,상수,22830
2023-05-17,광흥창(서강),21844
2023-05-17,대흥(서강대앞),34133
2023-05-17,공덕,30119
2023-05-17,효창공원앞,17699
2023-05-17,삼각지,13661
2023-05-17,녹사평(용산구청),17862
2023-05-17,이태원,23866
2023-05-17,한강진,15563
2023-05-17,버티고개,6812
2023-05-17,약수,8566
2023-05-17,청구,14247
2023-05-17,신당,18939
2023-05-17,동묘앞,13740
2023-05-17,창신,13095
2023-05-17,보문,25981
2023-05-17,안암(고대병원앞),29074
2023-05-17,고려대(종암),26006
2023-05-17,월곡(동덕여대),22756
2023-05-17,상월곡(한국과학기술연구원),19082
2023-05-17,돌곶이,25221
2023-05-17,석계,23664
2023-05-17,태릉입구,26149
2023-05-17,화랑대(서울여대입구),22539
2023-05-17,봉화산(서울의료원),12858
2023-05-17,장암,12098
2023-05-17,도봉산,26738
2023-05-17,수락산,29702
2023-05-17,마들,36712
2023-05-17,노원,42053
2023-05-17,중계,38590
2023-05-17,하계,35075
2023-05-17,공릉(서울과학기술대),28284
2023-05-17,태릉입구,26155
2023-05-17,먹골,24907
2023-05-17,중화,31541
2023-05-17,상봉(시외버스터미널),36631
2023-05-17,면목,36036
2023-05-17,사가정,25291
2023-05-17,용마산(용마폭포공원),19082
2023-05-17,중곡,29154
2023-05-17,군자(능동),39914
2023-05-17,어린이대공원(세종대),46163
2023-05-17,건대입구,29798
2023-05-17,뚝섬유원지,34178
2023-05-17,청담,44067
2023-05-17,강남구청,48676
2023-05-17,학동,50099
2023-05-17,논현,28461
2023-05-17,반포,24120
2023-05-17,고속터미널,33062
2023-05-17,내방,35921
2023-05-17,이수,31222
2023-05-17,남성,31631
2023-05-17,숭실대입구(살피재),34017
2023-05-17,상도,25175
2023-05-17,장승배기,27529
2023-05-17,신대방삼거리,24628
2023-05-17,보라매,21824
2023-05-17,신풍,21654
2023-05-17,대림(구로구청),26395
2023-05-17,남구로,68380
2023-05-17,가산디지털단지,75323
2023-05-17,철산,47439
2023-05-17,광명사거리,36169
2023-05-17,천왕,25640
2023-05-17,온수(성공회대입구),33219
2023-05-17,암사,34793
2023-05-17,천호(풍납토성),30438
2023-05-17,강동구청,19886
2023-05-17,몽촌토성(평화의문),23784
2023-05-17,잠실(송파구청),27242
2023-05-17,석촌,20366
2023-05-17,송파,18484
2023-05-17,가락시장,33471
2023-05-17,문정,44896
2023-05-17,장지,29013
2023-05-17,복정,15341
2023-05-17,산성,22709
2023-05-17,남한산성입구(성남법원.검찰청),29691
2023-05-17,단대오거리,19560
2023-05-17,신흥,12108
2023-05-17,수진,10821
2023-05-17,모란,12042
2023-05-17,남위례,64260
2023-05-18,서울역,83142
2023-05-18,시청,73764
2023-05-18,종각,72609
2023-05-18,종로3가,52202
2023-05-18,종로5가,38019
2023-05-18,동대문,27340
2023-05-18,신설동,33385
2023-05-18,제기동,39678
2023-05-18,청량리(서울시립대입구),30038
2023-05-18,동묘앞,38903
2023-05-18,시청,80221
2023-05-18,을지로입구,81683
2023-05-18,을지로3가,42791
2023-05-18,을지로4가,31541
2023-05-18,동대문역사문화공원(DDP),34426
2023-05-18,신당,32812
2023-05-18,상왕십리,33452
2023-05-18,왕십리(성동구청),31424
2023-05-18,한양대,43566
2023-05-18,뚝섬,70132
2023-05-18,성수,86457
2023-05-18,건대입구,67728
2023-05-18,구의(광진구청),59292
2023-05-18,강변(동서울터미널),47371
2023-05-18,잠실나루,96013
2023-05-18,잠실(송파구청),103564
2023-05-18,잠실새내,37824
2023-05-18,종합운동장,78086
2023-05-18,삼성(무역센터),129698
2023-05-18,선릉,116803
2023-05-18,역삼,156659
2023-05-18,강남,121720
2023-05-18,교대(법원.검찰청),68778
2023-05-18,서초,46530
2023-05-18,방배,66954
2023-05-18,사당,78686
2023-05-18,낙성대(강감찬),81790
2023-05-18,서울대입구(관악구청),76986
2023-05-18,봉천,86320
2023-05-18,신림,87465
2023-05-18,신대방,93168
2023-05-18,구로디지털단지,91660
2023-05-18,대림(구로구청),81448
2023-05-18,신도림,78636
2023-05-18,문래,49709
2023-05-18,영등포구청,46696
2023-05-18,당산,58839
2023-05-18,합정,102298
2023-05-18,홍대입구,113794
2023-05-18,신촌,61284
2023-05-18,이대,34617
2023-05-18,아현,22938
2023-05-18,충정로(경기대입구),15703
2023-05-18,용답,5632
2023-05-18,신답,6013
2023-05-18,신설동,5263
2023-05-18,도림천,9603
2023-05-18,양천구청,19817
2023-05-18,신정네거리,14537
2023-05-18,용두(동대문구청),9988
2023-05-18,지축,31374
2023-05-18,구파발,60946
2023-05-18,연신내,54009
2023-05-18,불광,37513
2023-05-18,녹번,37190
2023-05-18,홍제,24705
2023-05-18,무악재,13295
2023-05-18,독립문,37737
2023-05-18,경복궁(정부서울청사),58091
2023-05-18,안국,41390
2023-05-18,종로3가,26699
2023-05-18,을지로3가,26351
2023-05-18,동대입구,29364
2023-05-18,약수,23361
2023-05-18,금호,18721
2023-05-18,옥수,45640
2023-05-18,압구정,67893
2023-05-18,신사,37286
2023-05-18,잠원,51201
2023-05-18,고속터미널,62041
2023-05-18,교대(법원.검찰청),44664
2023-05-18,남부터미널(예술의전당),76181
2023-05-18,양재(서초구청),61279
2023-05-18,매봉,19918
2023-05-18,도곡,19419
2023-05-18,대치,15221
2023-05-18,학여울,13926
2023-05-18,대청,23583
2023-05-18,일원,32201
2023-05-18,수서,30459
2023-05-18,가락시장,18257
2023-05-18,경찰병원,16050
2023-05-18,오금,17745
2023-05-18,당고개,31353
2023-05-18,상계,41421
2023-05-18,노원,52013
2023-05-18,창동,62051
2023-05-18,쌍문,67353
2023-05-18,수유(강북구청),55308
2023-05-18,미아(서울사이버대학),46213
2023-05-18,미아사거리,53943
2023-05-18,길음,50302
2023-05-18,성신여대입구(돈암),39999
2023-05-18,한성대입구(삼선교),55342
2023-05-18,혜화,61679
2023-05-18,동대문,42643
2023-05-18,동대문역사문화공원(DDP),53831
2023-05-18,충무로,69210
2023-05-18,명동,65060
2023-05-18,회현(남대문시장),45961
2023-05-18,서울역,39489
2023-05-18,숙대입구(갈월),23031
2023-05-18,삼각지,27017
2023-05-18,신용산,30584
2023-05-18,이촌(국립중앙박물관),12820
2023-05-18,동작(현충원),23831
2023-05-18,총신대입구(이수),52289
2023-05-18,사당,27438
2023-05-18,남태령,8882
2023-05-18,방화,13723
2023-05-18,개화산,14241
2023-05-18,김포공항,14498
2023-05-18,송정,19236
2023-05-18,마곡,36191
2023-05-18,발산,40961
2023-05-18,우장산,48706
2023-05-18,화곡,61376
2023-05-18,까치산,45273
2023-05-18,신정(은행정),31499
2023-05-18,목동,43414
2023-05-18,오목교(목동운동장앞),32953
2023-05-18,양평,13092
2023-05-18,영등포구청,16940
2023-05-18,영등포시장,17018
2023-05-18,신길,37200
2023-05-18,여의도,47443
2023-05-18,여의나루,30949
2023-05-18,마포,33477
2023-05-18,공덕,25455
2023-05-18,애오개,13165
2023-05-18,충정로(경기대입구),29026
2023-05-18,서대문,60444
2023-05-18,광화문(세종문화회관),54233
2023-05-18,종로3가,22522
2023-05-18,을지로4가,10816
2023-05-18,동대문역사문화공원(DDP),8430
2023-05-18,청구,11295
2023-05-18,신금호,17103
2023-05-18,행당,13055
2023-05-18,왕십리(성동구청),12371
2023-05-18,마장,24647
2023-05-18,답십리,38489
2023-05-18,장한평,34636
2023-05-18,군자(능동),30309
2023-05-18,아차산(어린이대공원후문),30751
2023-05-18,광나루(장신대),33878
2023-05-18,천호(풍납토성),40330
2023-05-18,강동,28739
2023-05-18,길동,19458
2023-05-18,굽은다리(강동구민회관앞),19720
2023-05-18,명일,21276
2023-05-18,고덕,27426
2023-05-18,상일동,24988
2023-05-18,둔촌동,15014
2023-05-18,올림픽공원(한국체대),12544
2023-05-18,방이,12589
2023-05-18,오금,11640
2023-05-18,개롱,19343
2023-05-18,거여,19720
2023-05-18,마천,14250
2023-05-18,강일,24476
2023-05-18,미사,23678
2023-05-18,하남풍산,13446
2023-05-18,하남시청(덕풍·신장),14830
2023-05-18,하남검단산,25751
2023-05-18,응암,23444
2023-05-18,역촌,9630
2023-05-18,불광,7676
2023-05-18,독바위,12027
2023-05-18,구산,21109
2023-05-18,새절(신사),24613
2023-05-18,증산(명지대앞),28405
2023-05-18,디지털미디어시티,23551
2023-05-18,월드컵경기장(성산),21403
2023-05-18,마포구청,29947
